take,Facebook,Google,Other,referal,website
61935,0,0,1,0,0,0
61936,0,0,0,0,0,0
61937,1,0,0,0,1,0
61938,1,0,0,0,0,0
61939,1,0,0,0,0,1
61940,1,1,0,0,0,0
61941,0,0,0,1,0,0
61942,1,0,1,0,0,0
61943,0,0,0,0,1,0
61944,1,0,0,0,1,0
61945,0,0,0,0,0,1
61946,1,0,1,0,0,0
61947,1,0,0,0,1,0
61948,0,0,1,0,0,0
61949,0,1,0,0,0,0
61950,0,0,0,1,0,0
61951,0,0,0,0,0,1
61952,1,0,0,0,0,0
61953,0,0,0,1,0,0
61954,0,0,0,1,0,0
61955,0,0,0,0,1,0
61956,1,0,0,0,0,1
61957,0,0,0,0,0,1
61958,0,0,1,0,0,0
61959,1,1,0,0,0,0
61960,0,0,0,0,1,0
61961,1,0,0,0,0,0
61962,1,0,0,1,0,0
61963,1,0,0,0,1,0
61964,0,0,0,0,0,0
61965,1,0,0,0,0,1
61966,1,1,0,0,0,0
61967,1,0,0,0,0,0
61968,0,0,0,1,0,0
61969,0,0,0,0,1,0
61970,1,0,0,0,1,0
61971,0,0,0,1,0,0
61972,0,0,0,1,0,0
61973,0,0,0,0,0,0
61974,0,0,0,0,0,1
61975,0,0,0,0,1,0
61976,1,0,0,0,0,1
61977,0,0,0,0,0,1
61978,0,0,0,1,0,0
61979,0,0,0,1,0,0
61980,0,0,0,0,0,1
61981,1,1,0,0,0,0
61982,0,0,1,0,0,0
61983,1,0,0,0,0,0
61984,0,0,0,0,0,1
61985,0,1,0,0,0,0
61986,0,0,0,0,0,0
61987,0,1,0,0,0,0
61988,0,0,0,1,0,0
61989,1,0,0,0,0,1
61990,0,0,0,0,0,1
61991,0,0,1,0,0,0
61992,0,0,0,0,0,0
61993,0,0,0,0,1,0
61994,1,0,0,1,0,0
61995,1,0,0,0,1,0
61996,0,0,1,0,0,0
61997,0,0,0,1,0,0
61998,0,0,1,0,0,0
61999,1,0,1,0,0,0
62000,0,0,0,1,0,0
62001,0,0,0,1,0,0
62002,0,0,0,0,0,0
62003,1,0,1,0,0,0
62004,0,1,0,0,0,0
62005,0,0,0,0,0,0
62006,0,0,0,0,0,0
62007,1,1,0,0,0,0
62008,0,0,0,0,0,1
62009,1,1,0,0,0,0
62010,1,0,0,0,1,0
62011,0,1,0,0,0,0
62012,0,0,0,0,0,1
62013,0,0,0,0,0,1
62014,1,0,0,0,0,0
62015,1,0,0,1,0,0
62016,0,0,0,0,1,0
62017,0,0,0,0,0,0
62018,1,0,1,0,0,0
62019,0,0,0,0,0,0
62020,1,0,0,1,0,0
62021,1,0,0,1,0,0
62022,0,1,0,0,0,0
62023,1,0,0,0,0,0
62024,1,0,0,0,1,0
62025,0,0,0,0,1,0
62026,1,0,0,0,1,0
62027,0,0,0,0,0,0
62028,1,1,0,0,0,0
62029,0,0,1,0,0,0
62030,0,0,0,0,0,0
62031,0,0,0,0,0,0
62032,0,0,0,0,0,1
62033,0,1,0,0,0,0
62034,1,0,0,0,0,0
62035,0,0,0,0,0,0
62036,0,0,0,0,0,0
62037,1,0,0,0,0,0
62038,0,0,0,0,1,0
62039,1,1,0,0,0,0
62040,0,0,0,0,1,0
62041,0,0,0,0,0,1
62042,0,1,0,0,0,0
62043,1,0,0,0,1,0
62044,0,0,0,0,0,0
62045,0,0,0,0,0,1
62046,0,0,1,0,0,0
62047,0,0,1,0,0,0
62048,1,0,0,0,0,1
62049,0,0,1,0,0,0
62050,0,1,0,0,0,0
62051,0,0,1,0,0,0
62052,1,0,0,0,0,0
62053,1,0,0,0,0,1
62054,1,1,0,0,0,0
62055,0,1,0,0,0,0
62056,0,0,0,1,0,0
62057,0,1,0,0,0,0
62058,1,0,0,0,0,1
62059,0,0,0,0,0,1
62060,0,1,0,0,0,0
62061,0,0,0,1,0,0
62062,1,0,0,1,0,0
62063,0,0,0,0,0,0
62064,0,0,0,0,0,0
62065,1,0,1,0,0,0
62066,0,0,0,0,0,0
62067,0,0,0,1,0,0
62068,0,0,0,0,1,0
62069,0,0,0,0,0,1
62070,0,0,0,0,0,0
62071,0,0,0,0,0,1
62072,0,0,1,0,0,0
62073,0,0,0,0,0,0
62074,1,0,1,0,0,0
62075,1,0,0,0,0,1
62076,0,0,1,0,0,0
62077,0,0,1,0,0,0
62078,0,0,0,0,0,0
62079,1,0,0,0,1,0
62080,0,0,0,0,0,1
62081,0,1,0,0,0,0
62082,0,0,0,0,0,1
62083,0,0,1,0,0,0
62084,0,0,0,0,0,0
62085,0,0,0,0,0,0
62086,1,0,0,0,0,1
62087,1,0,0,1,0,0
62088,0,0,1,0,0,0
62089,0,0,0,0,0,1
62090,1,0,1,0,0,0
62091,0,0,0,0,0,1
62092,0,1,0,0,0,0
62093,0,0,0,0,0,0
62094,0,0,0,0,0,1
62095,0,0,1,0,0,0
62096,1,1,0,0,0,0
62097,0,0,0,0,0,0
62098,1,0,0,0,0,0
62099,1,0,1,0,0,0
62100,0,0,0,0,0,1
62101,1,0,0,0,1,0
62102,1,1,0,0,0,0
62103,1,0,1,0,0,0
62104,1,0,0,1,0,0
62105,0,0,1,0,0,0
62106,0,1,0,0,0,0
62107,1,0,0,0,1,0
62108,1,0,0,0,1,0
62109,1,0,0,0,0,0
62110,0,0,0,0,1,0
62111,1,0,1,0,0,0
62112,1,0,0,0,1,0
62113,0,0,0,1,0,0
62114,0,0,0,0,0,0
62115,0,0,0,1,0,0
62116,0,0,0,0,0,0
62117,1,0,0,0,1,0
62118,1,0,0,0,1,0
62119,1,0,0,0,0,1
62120,1,0,0,0,1,0
62121,0,0,0,0,0,1
62122,0,0,0,0,0,1
62123,0,1,0,0,0,0
62124,0,0,0,0,0,1
62125,0,1,0,0,0,0
62126,0,1,0,0,0,0
62127,0,1,0,0,0,0
62128,0,1,0,0,0,0
62129,0,0,0,1,0,0
62130,1,0,1,0,0,0
62131,1,0,1,0,0,0
62132,0,0,0,0,0,0
62133,1,0,0,0,1,0
62134,0,0,0,1,0,0
62135,0,0,0,1,0,0
62136,0,0,0,0,0,0
62137,0,0,0,0,0,1
62138,0,0,0,0,0,0
62139,0,0,0,1,0,0
62140,0,0,0,0,0,0
62141,0,0,0,0,0,0
62142,0,1,0,0,0,0
62143,0,1,0,0,0,0
62144,0,0,0,0,1,0
62145,0,0,1,0,0,0
62146,1,1,0,0,0,0
62147,1,0,0,0,1,0
62148,0,0,1,0,0,0
62149,1,0,0,0,0,0
62150,1,0,0,0,0,1
62151,0,0,1,0,0,0
62152,0,0,0,1,0,0
62153,0,0,0,1,0,0
62154,0,1,0,0,0,0
62155,0,0,0,0,0,0
62156,1,0,0,0,1,0
62157,0,0,0,1,0,0
62158,0,0,0,0,0,1
62159,0,1,0,0,0,0
62160,1,0,0,0,0,0
62161,0,0,0,0,0,0
62162,0,0,0,0,0,0
62163,0,0,0,0,1,0
62164,1,0,0,0,0,1
62165,0,0,0,0,0,0
62166,0,0,0,1,0,0
62167,0,0,1,0,0,0
62168,0,0,0,1,0,0
62169,0,0,0,0,1,0
62170,1,0,1,0,0,0
62171,0,0,0,0,1,0
62172,0,0,0,0,0,1
62173,0,1,0,0,0,0
62174,0,0,0,0,0,0
62175,1,0,0,0,1,0
62176,0,0,0,0,0,0
62177,0,0,0,1,0,0
62178,0,0,0,0,0,1
62179,0,0,1,0,0,0
62180,0,1,0,0,0,0
62181,1,0,0,0,1,0
62182,0,0,0,0,0,0
62183,1,0,0,0,0,0
62184,1,0,0,1,0,0
62185,0,0,0,1,0,0
62186,0,0,0,0,1,0
62187,0,0,0,0,0,0
62188,0,0,0,0,0,0
62189,1,0,0,1,0,0
62190,0,1,0,0,0,0
62191,0,0,0,0,0,0
62192,0,0,0,0,0,1
62193,0,0,0,1,0,0
62194,0,1,0,0,0,0
62195,0,0,0,0,0,0
62196,1,0,1,0,0,0
62197,1,0,0,0,0,1
62198,0,0,0,0,1,0
62199,0,0,1,0,0,0
62200,1,0,0,0,0,0
62201,0,0,0,0,0,1
62202,1,0,0,0,1,0
62203,0,1,0,0,0,0
62204,1,1,0,0,0,0
62205,0,1,0,0,0,0
62206,0,0,0,0,0,1
62207,1,0,0,0,0,1
62208,0,1,0,0,0,0
62209,0,0,1,0,0,0
62210,1,0,1,0,0,0
62211,0,0,0,0,0,0
62212,1,0,1,0,0,0
62213,0,1,0,0,0,0
62214,0,0,0,0,0,0
62215,0,0,0,0,1,0
62216,1,0,1,0,0,0
62217,0,0,0,1,0,0
62218,0,0,0,0,0,0
62219,0,0,1,0,0,0
62220,1,0,0,0,1,0
62221,0,0,0,1,0,0
62222,0,0,0,0,1,0
62223,0,0,1,0,0,0
62224,1,0,0,0,1,0
62225,0,0,0,0,0,1
62226,0,0,0,0,1,0
62227,0,0,0,1,0,0
62228,0,0,1,0,0,0
62229,1,0,1,0,0,0
62230,0,0,0,1,0,0
62231,0,0,0,1,0,0
62232,0,0,0,0,0,0
62233,0,0,0,0,0,0
62234,1,0,0,0,1,0
62235,0,0,0,1,0,0
62236,0,0,0,0,0,1
62237,0,0,0,0,1,0
62238,1,1,0,0,0,0
62239,0,0,0,0,1,0
62240,0,0,0,0,0,0
62241,0,0,0,0,0,0
62242,0,1,0,0,0,0
62243,0,0,1,0,0,0
62244,1,0,0,0,1,0
62245,0,1,0,0,0,0
62246,0,1,0,0,0,0
62247,0,0,0,0,0,0
62248,1,0,0,1,0,0
62249,0,0,0,0,1,0
62250,1,0,0,0,1,0
62251,0,0,0,0,0,0
62252,1,0,0,0,0,1
62253,0,1,0,0,0,0
62254,0,0,0,0,1,0
62255,1,0,0,1,0,0
62256,1,0,0,0,0,0
62257,0,0,1,0,0,0
62258,1,0,0,0,0,0
62259,0,0,0,1,0,0
62260,0,0,0,0,0,1
62261,0,0,1,0,0,0
62262,1,0,0,1,0,0
62263,1,0,0,0,0,0
62264,1,0,1,0,0,0
62265,0,0,0,0,0,0
62266,0,0,0,1,0,0
62267,0,1,0,0,0,0
62268,1,0,0,0,0,1
62269,1,0,0,0,0,1
62270,0,0,1,0,0,0
62271,1,0,1,0,0,0
62272,0,1,0,0,0,0
62273,0,0,0,1,0,0
62274,0,0,1,0,0,0
62275,1,0,0,0,1,0
62276,0,0,0,0,0,1
62277,0,0,0,0,0,0
62278,0,0,1,0,0,0
62279,0,0,1,0,0,0
62280,1,0,0,0,0,0
62281,0,0,1,0,0,0
62282,0,0,0,0,0,1
62283,0,0,0,0,0,0
62284,0,0,0,1,0,0
62285,0,0,0,0,1,0
62286,1,1,0,0,0,0
62287,1,0,0,0,0,0
62288,1,1,0,0,0,0
62289,0,0,0,0,1,0
62290,0,0,0,1,0,0
62291,1,0,0,0,0,1
62292,0,0,0,1,0,0
62293,0,0,0,0,0,1
62294,1,0,0,1,0,0
62295,0,0,1,0,0,0
62296,1,0,1,0,0,0
62297,0,0,0,0,0,0
62298,0,0,1,0,0,0
62299,1,0,0,0,0,0
62300,0,0,0,1,0,0
62301,0,1,0,0,0,0
62302,0,1,0,0,0,0
62303,0,0,0,0,1,0
62304,1,0,0,1,0,0
62305,0,0,0,1,0,0
62306,0,0,0,1,0,0
62307,0,0,0,1,0,0
62308,0,0,0,0,0,1
62309,1,0,0,1,0,0
62310,0,1,0,0,0,0
62311,0,0,0,0,1,0
62312,0,0,0,0,0,1
62313,0,0,1,0,0,0
62314,0,1,0,0,0,0
62315,0,1,0,0,0,0
62316,1,0,0,0,1,0
62317,0,0,0,1,0,0
62318,0,0,0,0,1,0
62319,1,0,0,0,1,0
62320,0,0,1,0,0,0
62321,0,0,0,0,1,0
62322,0,0,0,0,1,0
62323,0,0,1,0,0,0
62324,0,0,1,0,0,0
62325,0,0,0,1,0,0
62326,0,0,0,0,0,0
62327,1,0,0,1,0,0
62328,0,0,0,0,0,1
62329,0,0,1,0,0,0
62330,0,0,0,0,0,0
62331,0,1,0,0,0,0
62332,1,0,0,1,0,0
62333,1,0,0,0,0,1
62334,1,0,0,0,1,0
62335,1,0,0,0,1,0
62336,1,0,0,0,0,0
62337,0,0,1,0,0,0
62338,1,0,0,0,0,0
62339,1,0,0,0,1,0
62340,1,1,0,0,0,0
62341,0,0,0,0,0,1
62342,1,0,0,1,0,0
62343,0,0,0,0,0,1
62344,0,0,0,0,0,0
62345,1,1,0,0,0,0
62346,1,0,0,1,0,0
62347,0,0,0,0,1,0
62348,0,0,1,0,0,0
62349,1,0,0,0,1,0
62350,0,0,1,0,0,0
62351,0,0,1,0,0,0
62352,1,0,0,0,1,0
62353,0,1,0,0,0,0
62354,1,0,0,0,0,0
62355,0,0,1,0,0,0
62356,0,0,0,1,0,0
62357,0,0,0,0,0,0
62358,0,0,0,0,0,1
62359,1,1,0,0,0,0
62360,1,0,0,1,0,0
62361,1,0,1,0,0,0
62362,0,1,0,0,0,0
62363,0,0,0,1,0,0
62364,0,0,0,1,0,0
62365,0,0,0,0,0,1
62366,1,0,0,0,0,1
62367,0,0,0,0,0,0
62368,1,0,1,0,0,0
62369,0,0,0,0,0,1
62370,1,0,0,0,0,1
62371,1,0,0,0,0,1
62372,0,0,0,0,0,1
62373,0,1,0,0,0,0
62374,1,0,0,0,0,0
62375,1,0,0,0,1,0
62376,1,0,0,0,1,0
62377,1,0,0,0,1,0
62378,0,0,1,0,0,0
62379,0,0,0,0,0,1
62380,0,0,0,1,0,0
62381,0,0,0,0,1,0
62382,1,0,0,0,1,0
62383,0,1,0,0,0,0
62384,0,0,0,1,0,0
62385,1,0,0,0,0,0
62386,1,1,0,0,0,0
62387,0,0,0,0,1,0
62388,0,0,0,0,0,0
62389,0,0,1,0,0,0
62390,0,0,1,0,0,0
62391,1,0,0,0,1,0
62392,1,1,0,0,0,0
62393,0,0,0,1,0,0
62394,0,0,0,0,0,1
62395,1,0,0,0,1,0
62396,1,0,0,0,0,0
62397,0,1,0,0,0,0
62398,0,0,1,0,0,0
62399,0,0,1,0,0,0
62400,0,1,0,0,0,0
62401,1,0,1,0,0,0
62402,0,0,0,0,1,0
62403,1,0,1,0,0,0
62404,0,0,1,0,0,0
62405,0,0,0,1,0,0
62406,0,0,1,0,0,0
62407,1,0,0,0,0,0
62408,0,0,1,0,0,0
62409,0,0,0,0,0,0
62410,0,0,1,0,0,0
62411,0,0,0,0,0,0
62412,0,0,0,0,0,0
62413,1,1,0,0,0,0
62414,0,0,0,0,0,1
62415,1,0,0,0,1,0
62416,0,0,0,1,0,0
62417,1,1,0,0,0,0
62418,0,0,0,0,0,1
62419,0,0,0,1,0,0
62420,0,0,1,0,0,0
62421,0,0,0,0,0,0
62422,0,0,0,0,1,0
62423,0,0,0,0,0,0
62424,0,1,0,0,0,0
62425,0,1,0,0,0,0
62426,0,0,0,0,0,0
62427,0,0,1,0,0,0
62428,0,0,0,0,0,0
62429,1,0,1,0,0,0
62430,1,0,1,0,0,0
62431,1,0,0,0,0,0
62432,0,0,0,0,1,0
62433,0,0,0,0,0,0
62434,1,0,1,0,0,0
62435,1,0,0,0,0,0
62436,0,0,1,0,0,0
62437,0,0,0,1,0,0
62438,1,0,0,1,0,0
62439,0,0,0,1,0,0
62440,1,0,0,0,1,0
62441,0,0,0,1,0,0
62442,1,0,0,1,0,0
62443,0,0,0,0,1,0
62444,0,0,1,0,0,0
62445,0,1,0,0,0,0
62446,0,0,0,1,0,0
62447,1,0,1,0,0,0
62448,0,1,0,0,0,0
62449,0,0,0,1,0,0
62450,0,0,0,0,0,0
62451,0,0,1,0,0,0
62452,0,0,0,0,0,1
62453,0,0,1,0,0,0
62454,1,0,0,0,1,0
62455,1,0,0,0,1,0
62456,0,1,0,0,0,0
62457,1,0,0,0,1,0
62458,0,0,1,0,0,0
62459,0,1,0,0,0,0
62460,0,0,1,0,0,0
62461,0,0,0,1,0,0
62462,0,0,0,0,0,0
62463,1,1,0,0,0,0
62464,1,0,0,0,1,0
62465,0,0,0,0,1,0
62466,1,0,0,0,1,0
62467,0,0,0,0,0,0
62468,0,0,0,0,0,1
62469,0,0,0,0,1,0
62470,1,0,0,0,0,0
62471,1,0,0,0,1,0
62472,1,0,0,1,0,0
62473,1,0,0,1,0,0
62474,0,1,0,0,0,0
62475,1,0,0,0,1,0
62476,0,0,0,0,0,1
62477,1,0,0,0,1,0
62478,0,0,0,0,0,0
62479,1,0,1,0,0,0
62480,1,0,0,0,0,0
62481,0,1,0,0,0,0
62482,1,0,1,0,0,0
62483,1,0,0,0,1,0
62484,0,0,0,0,0,0
62485,1,0,0,0,0,0
62486,0,0,1,0,0,0
62487,0,0,0,0,0,1
62488,0,0,0,0,0,0
62489,1,0,0,0,1,0
62490,1,1,0,0,0,0
62491,1,0,0,0,1,0
62492,1,0,0,0,0,0
62493,1,0,0,0,0,0
62494,1,0,0,0,0,0
62495,1,0,0,0,0,0
62496,0,0,0,0,0,0
62497,1,0,1,0,0,0
62498,0,0,0,1,0,0
62499,0,1,0,0,0,0
62500,1,0,0,0,0,1
62501,1,1,0,0,0,0
62502,0,0,1,0,0,0
62503,0,0,0,1,0,0
62504,0,0,1,0,0,0
62505,0,0,0,0,0,0
62506,1,0,0,0,1,0
62507,0,0,0,0,0,0
62508,1,0,0,1,0,0
62509,1,0,0,1,0,0
62510,0,0,0,0,0,1
62511,0,0,0,0,1,0
62512,0,0,0,0,0,0
62513,0,0,0,0,0,0
62514,0,0,0,0,0,0
62515,0,0,0,0,0,0
62516,0,0,0,1,0,0
62517,0,0,1,0,0,0
62518,0,0,0,0,0,0
62519,0,0,0,0,0,1
62520,0,0,1,0,0,0
62521,0,0,0,1,0,0
62522,0,0,0,0,0,0
62523,0,0,0,0,0,0
62524,0,0,0,0,0,0
62525,0,0,0,0,0,1
62526,0,0,1,0,0,0
62527,1,0,0,0,1,0
62528,0,0,1,0,0,0
62529,1,0,0,0,0,0
62530,0,1,0,0,0,0
62531,0,0,0,1,0,0
62532,0,0,0,0,0,1
62533,0,0,0,0,0,1
62534,0,0,0,0,1,0
62535,1,0,0,0,1,0
62536,0,0,0,0,0,1
62537,0,0,0,0,0,0
62538,1,1,0,0,0,0
62539,0,0,0,0,0,1
62540,0,1,0,0,0,0
62541,1,0,0,0,0,1
62542,1,0,0,1,0,0
62543,1,0,0,0,1,0
62544,0,0,0,0,0,1
62545,0,0,1,0,0,0
62546,1,0,1,0,0,0
62547,0,0,0,0,0,0
62548,1,0,1,0,0,0
62549,0,0,0,0,0,1
62550,0,0,0,0,0,1
62551,1,0,0,0,0,0
62552,0,0,0,0,0,0
62553,0,1,0,0,0,0
62554,0,0,0,0,1,0
62555,0,0,1,0,0,0
62556,0,0,0,0,0,0
62557,1,0,0,0,0,0
62558,0,0,1,0,0,0
62559,0,0,0,0,0,0
62560,0,1,0,0,0,0
62561,0,0,0,0,0,1
62562,0,0,1,0,0,0
62563,1,0,0,0,0,1
62564,0,0,0,0,0,0
62565,0,0,0,0,0,0
62566,1,0,0,0,1,0
62567,0,1,0,0,0,0
62568,1,1,0,0,0,0
62569,0,0,0,0,0,0
62570,1,1,0,0,0,0
62571,0,0,0,0,0,1
62572,0,0,1,0,0,0
62573,1,0,0,0,0,0
62574,0,0,0,0,0,0
62575,0,0,0,0,1,0
62576,1,0,0,0,0,0
62577,1,0,0,0,0,0
62578,1,0,0,0,1,0
62579,1,0,1,0,0,0
62580,0,0,0,0,1,0
62581,1,1,0,0,0,0
62582,0,1,0,0,0,0
62583,0,0,0,0,0,0
62584,0,0,0,0,0,0
62585,0,1,0,0,0,0
62586,1,0,1,0,0,0
62587,0,0,1,0,0,0
62588,0,0,0,1,0,0
62589,1,0,0,0,1,0
62590,0,0,0,1,0,0
62591,0,0,1,0,0,0
62592,0,0,0,0,0,1
62593,1,0,0,0,0,0
62594,1,0,0,1,0,0
62595,0,0,0,0,1,0
62596,0,0,1,0,0,0
62597,1,1,0,0,0,0
62598,0,0,0,1,0,0
62599,0,0,0,0,1,0
62600,1,1,0,0,0,0
62601,1,0,1,0,0,0
62602,0,0,0,0,0,1
62603,0,0,0,0,0,1
62604,1,0,0,0,0,0
62605,1,0,1,0,0,0
62606,0,0,0,1,0,0
62607,0,0,0,1,0,0
62608,0,0,0,0,0,0
62609,0,1,0,0,0,0
62610,0,0,0,0,0,1
62611,0,0,0,0,1,0
62612,1,0,0,0,0,1
62613,0,0,0,0,0,0
62614,0,0,0,0,0,0
62615,0,0,1,0,0,0
62616,1,0,0,0,0,0
62617,1,0,0,0,1,0
62618,0,1,0,0,0,0
62619,0,1,0,0,0,0
62620,0,1,0,0,0,0
62621,0,0,0,0,0,1
62622,1,1,0,0,0,0
62623,1,0,0,0,0,1
62624,1,0,0,0,0,1
62625,1,0,0,0,0,0
62626,0,0,1,0,0,0
62627,0,0,0,1,0,0
62628,1,0,0,0,1,0
62629,0,0,1,0,0,0
62630,1,1,0,0,0,0
62631,0,0,1,0,0,0
62632,0,1,0,0,0,0
62633,1,0,0,0,0,0
62634,0,0,1,0,0,0
62635,0,1,0,0,0,0
62636,1,0,0,0,0,0
62637,0,0,0,0,1,0
62638,0,0,1,0,0,0
62639,0,0,0,0,0,0
62640,1,0,0,1,0,0
62641,0,0,0,0,0,0
62642,1,1,0,0,0,0
62643,0,0,0,0,0,0
62644,0,0,0,0,0,1
62645,0,0,0,0,0,1
62646,1,0,0,0,0,0
62647,0,0,0,1,0,0
62648,0,0,0,0,0,0
62649,0,1,0,0,0,0
62650,1,0,0,0,1,0
62651,0,0,0,0,0,1
62652,1,0,0,1,0,0
62653,0,0,1,0,0,0
62654,0,0,0,1,0,0
62655,0,0,1,0,0,0
62656,0,0,0,0,0,0
62657,0,0,0,1,0,0
62658,0,0,0,0,0,1
62659,0,0,1,0,0,0
62660,0,0,0,0,0,1
62661,0,0,0,0,0,1
62662,0,1,0,0,0,0
62663,0,0,0,0,0,1
62664,0,0,0,0,0,1
62665,0,0,1,0,0,0
62666,0,0,0,0,1,0
62667,1,0,0,0,0,1
62668,0,0,0,0,0,0
62669,0,0,0,0,0,0
62670,0,0,0,1,0,0
62671,1,0,0,0,0,1
62672,0,0,1,0,0,0
62673,1,0,0,1,0,0
62674,0,0,0,1,0,0
62675,1,0,1,0,0,0
62676,0,1,0,0,0,0
62677,0,0,1,0,0,0
62678,0,0,0,1,0,0
62679,1,0,0,0,1,0
62680,1,0,0,0,1,0
62681,1,0,1,0,0,0
62682,0,0,0,0,0,0
62683,1,0,0,0,0,1
62684,1,0,0,0,0,0
62685,1,0,0,0,0,0
62686,0,0,1,0,0,0
62687,0,1,0,0,0,0
62688,1,0,0,0,0,1
62689,0,1,0,0,0,0
62690,0,0,0,1,0,0
62691,1,1,0,0,0,0
62692,1,0,0,0,0,0
62693,1,0,0,1,0,0
62694,1,0,1,0,0,0
62695,0,0,0,0,0,0
62696,1,0,1,0,0,0
62697,1,0,0,0,1,0
62698,0,1,0,0,0,0
62699,0,0,0,0,0,0
62700,1,0,0,0,0,1
62701,0,0,0,0,0,0
62702,0,0,0,0,0,0
62703,1,0,0,0,0,0
62704,0,0,1,0,0,0
62705,0,0,0,0,0,0
62706,0,0,1,0,0,0
62707,1,1,0,0,0,0
62708,0,0,0,0,1,0
62709,0,0,0,0,0,1
62710,0,1,0,0,0,0
62711,1,1,0,0,0,0
62712,0,0,0,1,0,0
62713,0,0,1,0,0,0
62714,0,0,0,0,0,1
62715,0,1,0,0,0,0
62716,0,0,1,0,0,0
62717,0,0,0,0,0,1
62718,0,0,0,1,0,0
62719,1,0,0,0,1,0
62720,1,0,1,0,0,0
62721,1,0,0,0,1,0
62722,1,0,1,0,0,0
62723,0,0,0,1,0,0
62724,0,0,0,0,0,0
62725,0,1,0,0,0,0
62726,0,0,0,0,0,0
62727,1,0,1,0,0,0
62728,1,0,0,0,0,1
62729,1,0,1,0,0,0
62730,0,0,0,0,0,1
62731,0,0,0,0,0,1
62732,0,0,0,0,1,0
62733,0,0,0,0,1,0
62734,0,0,0,1,0,0
62735,0,1,0,0,0,0
62736,0,1,0,0,0,0
62737,0,0,0,1,0,0
62738,0,1,0,0,0,0
62739,1,0,0,0,0,1
62740,1,0,1,0,0,0
62741,0,0,1,0,0,0
62742,0,0,0,0,0,0
62743,0,0,1,0,0,0
62744,0,1,0,0,0,0
62745,1,0,0,0,0,1
62746,1,0,0,0,0,1
62747,1,0,0,0,0,0
62748,1,0,0,0,1,0
62749,0,0,0,0,0,0
62750,0,0,1,0,0,0
62751,0,0,0,0,1,0
62752,1,0,0,0,1,0
62753,0,0,0,0,1,0
62754,0,0,0,0,0,0
62755,0,0,0,1,0,0
62756,0,0,0,0,0,0
62757,0,0,0,1,0,0
62758,1,1,0,0,0,0
62759,0,0,0,0,0,1
62760,0,1,0,0,0,0
62761,1,0,0,0,0,1
62762,0,0,1,0,0,0
62763,0,0,0,0,1,0
62764,0,0,0,0,0,1
62765,1,0,0,1,0,0
62766,1,0,0,0,0,1
62767,1,0,0,1,0,0
62768,1,0,0,0,1,0
62769,1,0,0,0,0,1
62770,0,0,0,1,0,0
62771,0,0,0,0,0,0
62772,0,0,0,0,0,1
62773,0,1,0,0,0,0
62774,0,0,1,0,0,0
62775,0,0,0,0,0,1
62776,0,1,0,0,0,0
62777,0,0,0,0,1,0
62778,0,0,0,0,0,1
62779,1,0,0,0,0,1
62780,0,0,1,0,0,0
62781,0,0,0,0,0,0
62782,1,1,0,0,0,0
62783,0,0,0,0,1,0
62784,0,0,0,0,1,0
62785,0,0,1,0,0,0
62786,0,0,1,0,0,0
62787,0,0,0,1,0,0
62788,0,0,0,1,0,0
62789,0,0,0,0,0,0
62790,0,0,0,1,0,0
62791,0,1,0,0,0,0
62792,0,0,0,0,0,1
62793,1,0,0,0,0,1
62794,1,0,0,0,0,0
62795,1,0,0,1,0,0
62796,0,0,0,1,0,0
62797,0,0,1,0,0,0
62798,0,0,0,0,0,1
62799,1,0,0,0,0,0
62800,1,0,0,0,0,0
62801,0,0,1,0,0,0
62802,1,0,0,1,0,0
62803,0,0,0,0,0,0
62804,1,1,0,0,0,0
62805,0,0,0,1,0,0
62806,0,0,0,0,0,1
62807,0,0,0,0,0,1
62808,1,1,0,0,0,0
62809,0,0,1,0,0,0
62810,0,0,0,0,0,1
62811,1,0,0,1,0,0
62812,0,1,0,0,0,0
62813,0,0,0,1,0,0
62814,0,0,0,1,0,0
62815,0,0,0,0,0,0
62816,1,0,1,0,0,0
62817,0,0,1,0,0,0
62818,0,0,0,0,1,0
62819,0,0,0,0,0,0
62820,0,0,0,0,0,0
62821,1,1,0,0,0,0
62822,0,0,0,1,0,0
62823,0,0,0,0,0,1
62824,0,0,0,0,0,0
62825,0,0,0,1,0,0
62826,0,0,0,1,0,0
62827,0,0,0,0,1,0
62828,0,0,0,0,0,1
62829,1,0,0,0,0,0
62830,1,0,0,0,0,1
62831,1,0,1,0,0,0
62832,0,0,1,0,0,0
62833,1,0,0,0,0,1
62834,1,0,1,0,0,0
62835,0,0,0,0,1,0
62836,0,1,0,0,0,0
62837,0,0,0,0,0,0
62838,0,0,0,0,0,1
62839,1,0,1,0,0,0
62840,1,1,0,0,0,0
62841,1,0,1,0,0,0
62842,0,0,1,0,0,0
62843,0,0,1,0,0,0
62844,1,0,1,0,0,0
62845,0,0,0,0,0,1
62846,1,1,0,0,0,0
62847,0,0,0,0,1,0
62848,1,0,1,0,0,0
62849,1,0,0,0,1,0
62850,0,0,0,0,0,1
62851,0,0,0,0,1,0
62852,1,0,0,0,0,1
62853,0,0,1,0,0,0
62854,1,0,0,1,0,0
62855,1,0,0,0,0,1
62856,0,0,0,0,0,0
62857,1,0,0,0,0,0
62858,1,0,0,1,0,0
62859,0,0,0,1,0,0
62860,1,0,0,0,1,0
62861,0,0,0,0,0,0
62862,0,1,0,0,0,0
62863,1,0,1,0,0,0
62864,0,1,0,0,0,0
62865,0,1,0,0,0,0
62866,1,0,1,0,0,0
